phi,V_solver,dV_solver,d2V_solver,V_full,dV_full,d2V_full
1.920878961752e+003,-6.631094632492e+009,-1.480583071770e+007,-2.480077271133e+004,-6.654155732403e+009,-1.482984170472e+007,-2.481327271133e+004
1.928412775639e+003,-6.743343142324e+009,-1.499301221084e+007,-2.500813366186e+004,-6.766585491282e+009,-1.501711737054e+007,-2.502063366186e+004
1.935976137641e+003,-6.857456283421e+009,-1.518249983132e+007,-2.521719415755e+004,-6.880881305956e+009,-1.520669953304e+007,-2.522969415755e+004
1.943569163648e+003,-6.973464628161e+009,-1.537432153683e+007,-2.542792783309e+004,-6.997073759998e+009,-1.539861615137e+007,-2.544042783309e+004
1.951191970002e+003,-7.091399187166e+009,-1.556850550669e+007,-2.564034763532e+004,-7.115193875315e+009,-1.559289540631e+007,-2.565284763532e+004
1.958844673506e+003,-7.211291472290e+009,-1.576508025487e+007,-2.585446660837e+004,-7.235273175134e+009,-1.578956581328e+007,-2.586696660837e+004
1.966527391417e+003,-7.333173504639e+009,-1.596407463384e+007,-2.607029789431e+004,-7.357343692022e+009,-1.598865622623e+007,-2.608279789431e+004
1.974240241454e+003,-7.457077805948e+009,-1.616551780630e+007,-2.628781359575e+004,-7.481437959267e+009,-1.619019580931e+007,-2.630031359575e+004
1.981983341798e+003,-7.583037405767e+009,-1.636943924764e+007,-2.650710889435e+004,-7.607589018062e+009,-1.639421403942e+007,-2.651960889435e+004
1.989756811091e+003,-7.711085951775e+009,-1.657586894558e+007,-2.672815652362e+004,-7.735830527820e+009,-1.660074090571e+007,-2.674065652362e+004
1.997560768443e+003,-7.841257584780e+009,-1.678483714673e+007,-2.695097002493e+004,-7.866196641178e+009,-1.680980665634e+007,-2.696347002493e+004
2.005395333430e+003,-7.973586996875e+009,-1.699637445656e+007,-2.717556304142e+004,-7.998722062146e+009,-1.702144189823e+007,-2.718806304142e+004
2.013260626097e+003,-8.108109440245e+009,-1.721051184349e+007,-2.740194931805e+004,-8.133442054924e+009,-1.723567760132e+007,-2.741444931805e+004
2.021156766961e+003,-8.244860706257e+009,-1.742728058701e+007,-2.763009999973e+004,-8.270392422986e+009,-1.745254504660e+007,-2.764259999973e+004
2.029083877009e+003,-8.383877179632e+009,-1.764671236753e+007,-2.786011399472e+004,-8.409609563257e+009,-1.767207591600e+007,-2.787261399472e+004
2.037042077706e+003,-8.525195889497e+009,-1.786883934829e+007,-2.809196310396e+004,-8.551130517161e+009,-1.789430237426e+007,-2.810446310396e+004
2.045031490990e+003,-8.668854419293e+009,-1.809369399260e+007,-2.832566149028e+004,-8.694992880538e+009,-1.811925688624e+007,-2.833816149028e+004
2.053052239279e+003,-8.814890958749e+009,-1.832130914850e+007,-2.856122342183e+004,-8.841234855607e+009,-1.834697230149e+007,-2.857372342183e+004
2.061104445472e+003,-8.963344313555e+009,-1.855171805323e+007,-2.879866327425e+004,-8.989895260650e+009,-1.857748185880e+007,-2.881116327425e+004
2.069188232949e+003,-9.114253870044e+009,-1.878495425476e+007,-2.903795120043e+004,-9.141013494690e+009,-1.881081910767e+007,-2.905045120043e+004
2.077303725573e+003,-9.267659704651e+009,-1.902105180020e+007,-2.927918998360e+004,-9.294629646952e+009,-1.904701809677e+007,-2.929168998360e+004
2.085451047693e+003,-9.423602564287e+009,-1.926004518414e+007,-2.952235045978e+004,-9.450784477239e+009,-1.928611332223e+007,-2.953485045978e+004
2.093630324148e+003,-9.582123818366e+009,-1.950196924660e+007,-2.976744744009e+004,-9.609519367954e+009,-1.952813962565e+007,-2.977994744009e+004
2.101841680264e+003,-9.743265503017e+009,-1.974685924009e+007,-3.001449584657e+004,-9.770876368323e+009,-1.977313226109e+007,-3.002699584657e+004
2.110085241860e+003,-9.907070331727e+009,-1.999475083439e+007,-3.026351071294e+004,-9.934898205027e+009,-2.002112689991e+007,-3.027601071294e+004
2.118361135249e+003,-1.007358164320e+010,-2.024568000842e+007,-3.051446116540e+004,-1.010162823007e+010,-2.027215952261e+007,-3.052696116540e+004
2.126669487236e+003,-1.024284357553e+010,-2.049968334926e+007,-3.076745401627e+004,-1.027111059495e+010,-2.052626671785e+007,-3.077995401627e+004
2.135010425127e+003,-1.041490096289e+010,-2.075679784975e+007,-3.102245910233e+004,-1.044339014736e+010,-2.078348548006e+007,-3.103495910233e+004
2.143384076727e+003,-1.058979933793e+010,-2.101706089804e+007,-3.127949191283e+004,-1.061851243355e+010,-2.104385319900e+007,-3.129199191283e+004
2.151790570340e+003,-1.076758496637e+010,-2.128051032450e+007,-3.153856805180e+004,-1.079652373299e+010,-2.130740770663e+007,-3.155106805180e+004
2.160230034775e+003,-1.094830485879e+010,-2.154718440685e+007,-3.179970324091e+004,-1.097747107006e+010,-2.157418728229e+007,-3.181220324091e+004
2.168702599345e+003,-1.113200669888e+010,-2.181712172888e+007,-3.206286554353e+004,-1.116140214240e+010,-2.184423051137e+007,-3.207536554353e+004
2.177208393873e+003,-1.131873909299e+010,-2.209036160345e+007,-3.232816596090e+004,-1.134836557042e+010,-2.211757670838e+007,-3.234066596090e+004
2.185747548687e+003,-1.150855136846e+010,-2.236694370032e+007,-3.259557329622e+004,-1.153841069563e+010,-2.239426554468e+007,-3.260807329622e+004
2.194320194629e+003,-1.170149363564e+010,-2.264690813937e+007,-3.286510374590e+004,-1.173158764261e+010,-2.267433714180e+007,-3.287760374590e+004
2.202926463053e+003,-1.189761681089e+010,-2.293029551457e+007,-3.313677362734e+004,-1.192794734215e+010,-2.295783209536e+007,-3.314927362734e+004
2.211566485830e+003,-1.209697262483e+010,-2.321714689137e+007,-2.973476415366e+004,-1.212754153933e+010,-2.324479147244e+007,-2.974726415366e+004
2.220240395345e+003,-1.229961355154e+010,-2.350750366891e+007,-3.368654796797e+004,-1.233042272287e+010,-2.353525667385e+007,-3.369904796797e+004
2.228948324505e+003,-1.250559309841e+010,-2.380140806076e+007,-3.396473474662e+004,-1.253664441487e+010,-2.382926991482e+007,-3.397723474662e+004
2.237690406737e+003,-1.271496553649e+010,-2.409890261292e+007,-3.424512744977e+004,-1.274626090122e+010,-2.412687374300e+007,-3.425762744977e+004
2.246466775992e+003,-1.292778600915e+010,-2.440003037372e+007,-3.452774301327e+004,-1.295932734025e+010,-2.442811120842e+007,-3.454024301327e+004
2.255277566745e+003,-1.314411054598e+010,-2.470483489966e+007,-3.481259849878e+004,-1.317589977662e+010,-2.473302586924e+007,-3.482509849878e+004
2.264122914001e+003,-1.336399605421e+010,-2.501336022323e+007,-3.509966014521e+004,-1.339603513277e+010,-2.504166175965e+007,-3.511216014521e+004
2.273002953291e+003,-1.358750031175e+010,-2.532565082396e+007,-3.538904662847e+004,-1.361979120191e+010,-2.535406336088e+007,-3.540154662847e+004
2.281917820681e+003,-1.381468217844e+010,-2.564175196395e+007,-3.568072498234e+004,-1.384722685932e+010,-2.567027593671e+007,-3.569322498234e+004
2.290867652768e+003,-1.404560137193e+010,-2.596170929216e+007,-3.597471278310e+004,-1.407840183820e+010,-2.599034513782e+007,-3.598721278310e+004
2.299852586686e+003,-1.428031856887e+010,-2.628556899596e+007,-3.627102773823e+004,-1.431337683088e+010,-2.631431715329e+007,-3.628352773823e+004
2.308872760108e+003,-1.451889542016e+010,-2.661337780744e+007,-3.656968768722e+004,-1.455221350405e+010,-2.664223871694e+007,-3.658218768722e+004
2.317928311244e+003,-1.476139452266e+010,-2.694518293790e+007,-3.687065770553e+004,-1.479497447051e+010,-2.697415704179e+007,-3.688315770553e+004
2.327019378848e+003,-1.500787948783e+010,-2.728103217203e+007,-3.717406112970e+004,-1.504172335777e+010,-2.731011991427e+007,-3.718656112970e+004
2.336146102219e+003,-1.525841505820e+010,-2.762097403792e+007,-3.747986386210e+004,-1.529252492451e+010,-2.765017586420e+007,-3.749236386210e+004
2.345308621200e+003,-1.551306693896e+010,-2.796505751050e+007,-3.778808427986e+004,-1.554744489226e+010,-2.799437386826e+007,-3.780058427986e+004
2.354507076185e+003,-1.577190188952e+010,-2.831333214178e+007,-3.809874089633e+004,-1.580655003684e+010,-2.834276348023e+007,-3.811124089633e+004
2.363741608116e+003,-1.603498774023e+010,-2.866584806763e+007,-3.841185236243e+004,-1.606990820517e+010,-2.869539483773e+007,-3.842435236243e+004
2.373012358491e+003,-1.630239334099e+010,-2.902265590477e+007,-3.872738254983e+004,-1.633758826382e+010,-2.905231855925e+007,-3.873988254983e+004
2.382319469359e+003,-1.657418871888e+010,-2.938380698404e+007,-3.904545964087e+004,-1.660966025671e+010,-2.941358597741e+007,-3.905795964087e+004
2.391663083329e+003,-1.685044508140e+010,-2.974935333227e+007,-3.936604836696e+004,-1.688619540830e+010,-2.977924912081e+007,-3.937854836696e+004
2.401043343569e+003,-1.713123471551e+010,-3.011934748918e+007,-3.968916794077e+004,-1.716726602262e+010,-3.014936053097e+007,-3.970166794077e+004
2.410460393808e+003,-1.741663106692e+010,-3.049384261304e+007,-4.001483771762e+004,-1.745294556260e+010,-3.052397336796e+007,-4.002733771762e+004
2.419914378339e+003,-1.770670875849e+010,-3.087289248784e+007,-4.034307719647e+004,-1.774330866848e+010,-3.090314141757e+007,-4.035557719647e+004
2.429405442020e+003,-1.800154351180e+010,-3.125655137834e+007,-4.067384900194e+004,-1.803843107931e+010,-3.128691894636e+007,-4.068634900194e+004
2.438933730279e+003,-1.830121240918e+010,-3.164487441973e+007,-4.100728635455e+004,-1.833838989506e+010,-3.167536109136e+007,-4.101978635455e+004
2.448499389112e+003,-1.860579376256e+010,-3.203791738676e+007,-4.134335277415e+004,-1.864326344542e+010,-3.206852362912e+007,-4.135585277415e+004
2.458102565089e+003,-1.891536709323e+010,-3.243573663972e+007,-4.168206834646e+004,-1.895313126961e+010,-3.246646292178e+007,-4.169456834646e+004
2.467743405356e+003,-1.923001319612e+010,-3.283838920181e+007,-4.202345330514e+004,-1.926807418058e+010,-3.286923599437e+007,-4.203595330514e+004
2.477422057633e+003,-1.954981415993e+010,-3.324593276680e+007,-4.236752803426e+004,-1.958817428525e+010,-3.327690054252e+007,-4.238002803426e+004
2.487138670223e+003,-1.987485325728e+010,-3.365842550719e+007,-4.271425386759e+004,-1.991351487456e+010,-3.368951474057e+007,-4.272675386759e+004
2.496893392007e+003,-2.020521532847e+010,-3.407592663927e+007,-4.306376926513e+004,-2.024418080729e+010,-3.410713780667e+007,-4.307626926513e+004
2.506686372454e+003,-2.054098649199e+010,-3.449849595237e+007,-4.341603649225e+004,-2.058025822055e+010,-3.452982953202e+007,-4.342853649225e+004
2.516517761615e+003,-2.088225422024e+010,-3.492619390123e+007,-4.377107654511e+004,-2.092183460552e+010,-3.495765037325e+007,-4.378357654511e+004
2.526387710132e+003,-2.122910738534e+010,-3.535908165098e+007,-4.412891057506e+004,-2.126899885323e+010,-3.539066149735e+007,-4.414141057506e+004
2.536296369238e+003,-2.158163628099e+010,-3.579722108485e+007,-3.991125936990e+004,-2.162184127645e+010,-3.582892478946e+007,-3.992375936990e+004
2.546243890758e+003,-2.193993247783e+010,-3.624067456258e+007,-4.485298448951e+004,-2.198045346503e+010,-3.627250261122e+007,-4.486548448951e+004
2.556230427113e+003,-2.230408934510e+010,-3.668950567652e+007,-4.521932827833e+004,-2.234492880758e+010,-3.672145855686e+007,-4.523182827833e+004
2.566256131321e+003,-2.267420157917e+010,-3.714377851657e+007,-4.558855222451e+004,-2.271536201999e+010,-3.717585671821e+007,-4.560105222451e+004
2.576321157003e+003,-2.305036539064e+010,-3.760355792515e+007,-4.596067827524e+004,-2.309184933254e+010,-3.763576193961e+007,-4.597317827524e+004
2.586425658378e+003,-2.343267852834e+010,-3.806890950590e+007,-4.633572853986e+004,-2.347448851388e+010,-3.810123982663e+007,-4.634822853986e+004
2.596569790274e+003,-2.382124027450e+010,-3.853989958976e+007,-4.671366214304e+004,-2.386337886622e+010,-3.857235671214e+007,-4.672616214304e+004
2.606753708123e+003,-2.421615140230e+010,-3.901659514649e+007,-4.709462714433e+004,-2.425862118289e+010,-3.904917956784e+007,-4.710712714433e+004
2.616977567970e+003,-2.461751457254e+010,-3.949906433694e+007,-4.747858366912e+004,-2.466031814499e+010,-3.953177655653e+007,-4.749108366912e+004
2.627241526469e+003,-2.502543393440e+010,-3.998737589882e+007,-4.786555448894e+004,-2.506857392214e+010,-4.002021641790e+007,-4.787805448894e+004
2.637545740889e+003,-2.544001530102e+010,-4.048159937619e+007,-4.825556254424e+004,-2.548349434811e+010,-4.051456869795e+007,-4.826806254424e+004
2.647890369118e+003,-2.586136617585e+010,-4.098180512881e+007,-4.864863094409e+004,-2.590518694714e+010,-4.101490375842e+007,-4.866113094409e+004
2.658275569660e+003,-2.628959571625e+010,-4.148806425105e+007,-4.904471739953e+004,-2.633376089753e+010,-4.152129269567e+007,-4.905721739953e+004
2.668701501643e+003,-2.672481481255e+010,-4.200044865729e+007,-4.944397580006e+004,-2.676932711070e+010,-4.203380742606e+007,-4.945647580006e+004
2.679168324819e+003,-2.716713633326e+010,-4.251903140113e+007,-4.984636489850e+004,-2.721199847646e+010,-4.255252100519e+007,-4.985886489850e+004
2.689676199565e+003,-2.761667481478e+010,-4.304388620041e+007,-5.025190849508e+004,-2.766188955265e+010,-4.307750715291e+007,-5.026440849508e+004
2.700225286888e+003,-2.807354662190e+010,-4.357508763699e+007,-5.066063056650e+004,-2.811911672565e+010,-4.360884045308e+007,-5.067313056650e+004
2.710815748427e+003,-2.853786997667e+010,-4.411271116666e+007,-5.107255526684e+004,-2.858379823931e+010,-4.414659636352e+007,-5.108505526684e+004
2.721447746454e+003,-2.900976488488e+010,-4.465683298523e+007,-5.148763884274e+004,-2.905605412136e+010,-4.469085108206e+007,-5.150013884274e+004
2.732121443878e+003,-2.948935335858e+010,-4.520753031014e+007,-5.190604124540e+004,-2.953600640598e+010,-4.524168182819e+007,-5.191854124540e+004
2.742837004247e+003,-2.997675947981e+010,-4.576488143469e+007,-5.232771980653e+004,-3.002377919751e+010,-4.579916689724e+007,-5.234021980653e+004
2.753594591750e+003,-3.047210919817e+010,-4.632896541268e+007,-5.275269940110e+004,-3.051949846802e+010,-4.636338534508e+007,-5.276519940110e+004
2.764394371220e+003,-3.097553047211e+010,-4.689986222358e+007,-5.318100508731e+004,-3.102329219861e+010,-4.693441715322e+007,-5.319350508731e+004
2.775236508137e+003,-3.148715330074e+010,-4.747765278319e+007,-5.361266210894e+004,-3.153529041122e+010,-4.751234323954e+007,-5.362516210894e+004
2.786121168630e+003,-3.200710960671e+010,-4.806241875036e+007,-5.404762519712e+004,-3.205562505149e+010,-4.809724526497e+007,-5.406012519712e+004
2.797048519478e+003,-3.253553362718e+010,-4.865424302965e+007,-5.448606060672e+004,-3.258443037980e+010,-4.868920613614e+007,-5.449856060672e+004
2.808018728117e+003,-3.307256176179e+010,-4.925320952537e+007,-5.492792419723e+004,-3.312184281915e+010,-4.928830975947e+007,-5.494042419723e+004
2.819031962636e+003,-3.361833249974e+010,-4.985940300811e+007,-5.537324196562e+004,-3.366800088228e+010,-4.989464090764e+007,-5.538574196562e+004
2.830088391788e+003,-3.417298653727e+010,-5.047290924016e+007,-5.582204009901e+004,-3.422304528918e+010,-5.050828534506e+007,-5.583454009901e+004
2.841188184983e+003,-3.473666681254e+010,-5.109381498696e+007,-5.627434497832e+004,-3.478711900193e+010,-5.112932983927e+007,-5.628684497832e+004
2.852331512299e+003,-3.530951833785e+010,-5.172220775737e+007,-5.673010976563e+004,-3.536036705695e+010,-5.175786190128e+007,-5.674260976563e+004
2.863518544479e+003,-3.589168878733e+010,-5.235817655444e+007,-5.718950727039e+004,-3.594293715267e+010,-5.239397053625e+007,-5.720200727039e+004
2.874749452936e+003,-3.648332809008e+010,-5.300181129081e+007,-5.765249182821e+004,-3.653497924269e+010,-5.303774565897e+007,-5.766499182821e+004
2.886024409757e+003,-3.708458851152e+010,-5.365320286154e+007,-5.811909060595e+004,-3.713664561711e+010,-5.368927816666e+007,-5.813159060595e+004
2.897343587701e+003,-3.769562474170e+010,-5.431244322409e+007,-5.858933097006e+004,-3.774809099085e+010,-5.434866001894e+007,-5.860183097006e+004
2.908707160208e+003,-3.831659393352e+010,-5.497962541056e+007,-5.335707858366e+004,-3.836947254192e+010,-5.501598425006e+007,-5.336957858366e+004
2.920115301394e+003,-3.894765547625e+010,-5.565484319388e+007,-5.954077069846e+004,-3.900094968484e+010,-5.569134463515e+007,-5.955327069846e+004
2.931568186062e+003,-3.958897181174e+010,-5.633819211629e+007,-6.002210122409e+004,-3.964268488692e+010,-5.637483671862e+007,-6.003460122409e+004
2.943065989699e+003,-4.024070772871e+010,-5.702976852384e+007,-6.050718482373e+004,-4.029484296258e+010,-5.706655684871e+007,-6.051968482373e+004
2.954608888479e+003,-4.090303062635e+010,-5.772966987245e+007,-6.099604988570e+004,-4.095759133688e+010,-5.776660248356e+007,-6.100854988570e+004
2.966197059269e+003,-4.157611056730e+010,-5.843799475610e+007,-6.148872500678e+004,-4.163110009852e+010,-5.847507221934e+007,-6.150122500678e+004
2.977830679629e+003,-4.226012028489e+010,-5.915484287548e+007,-6.198516067185e+004,-4.231554200711e+010,-5.919206575897e+007,-6.199766067185e+004
2.989509927815e+003,-4.295523506240e+010,-5.988031484395e+007,-6.248554170015e+004,-4.301109237245e+010,-5.991768371804e+007,-6.249804170015e+004
3.001234982781e+003,-4.366163346654e+010,-6.061451308162e+007,-6.298981983757e+004,-4.371792978792e+010,-6.065202851890e+007,-6.300231983757e+004
3.013006024186e+003,-4.437949664026e+010,-6.135754086721e+007,-6.349802453116e+004,-4.443623542339e+010,-6.139520344251e+007,-6.351052453116e+004
3.024823232391e+003,-4.510900860670e+010,-6.210950268458e+007,-6.401018544306e+004,-4.516619332912e+010,-6.214731297498e+007,-6.402268544306e+004
3.036686788466e+003,-4.585035631459e+010,-6.287050423660e+007,-6.452633245453e+004,-4.590799048116e+010,-6.290846282146e+007,-6.453883245453e+004
3.048596874189e+003,-4.660372959487e+010,-6.364065234743e+007,-6.504641433062e+004,-4.666181673801e+010,-6.367875980836e+007,-6.505891433062e+004
3.060553672054e+003,-4.736932123537e+010,-6.442005501347e+007,-6.557062318545e+004,-4.742786491524e+010,-6.445831193437e+007,-6.558312318545e+004
3.072557365267e+003,-4.814732747234e+010,-6.520882196965e+007,-6.609890909630e+004,-4.820633127711e+010,-6.524722893671e+007,-6.611140909630e+004
3.084608137757e+003,-4.893794742506e+010,-6.600706393680e+007,-6.663130283052e+004,-4.899741497109e+010,-6.604562153853e+007,-6.664380283052e+004
3.096706174171e+003,-4.974138337630e+010,-6.681489292660e+007,-6.716783538183e+004,-4.980131830836e+010,-6.685360175378e+007,-6.718033538183e+004
3.108851659881e+003,-5.055784082213e+010,-6.763242225640e+007,-6.770853796994e+004,-5.061824681365e+010,-6.767128290214e+007,-6.772103796994e+004
3.121044780986e+003,-5.138752836887e+010,-6.845976637669e+007,-6.825335757927e+004,-5.144840912215e+010,-6.849877943645e+007,-6.826585757927e+004
3.133285724316e+003,-5.223065803888e+010,-6.929704119923e+007,-6.880249390939e+004,-5.229201728532e+010,-6.933620727079e+007,-6.881499390939e+004
